Year,Month,Day,Hour,Minute,Temperature daily mean [2 m above gnd],Relative Humidity daily mean [2 m above gnd],Mean Sea Level Pressure daily mean [MSL],Total Precipitation (low resolution) daily sum [sfc],Total Cloud Cover daily mean [sfc],High Cloud Cover daily mean [high cld lay],Medium Cloud Cover daily mean [mid cld lay],Low Cloud Cover daily mean [low cld lay],Sunshine Duration daily sum [sfc],Shortwave Radiation daily sum [sfc],Wind Speed daily mean [10 m above gnd],Wind Direction daily mean [10 m above gnd],Wind Speed daily mean [80 m above gnd],Wind Direction daily mean [80 m above gnd],Wind Speed daily mean [900 mb],Wind Direction daily mean [900 mb],Wind Gust daily mean [sfc],Temperature daily max [2 m above gnd],Temperature daily min [2 m above gnd],Relative Humidity daily max [2 m above gnd],Relative Humidity daily min [2 m above gnd],Mean Sea Level Pressure daily max [MSL],Mean Sea Level Pressure daily min [MSL],Total Cloud Cover daily max [sfc],Total Cloud Cover daily min [sfc],High Cloud Cover daily max [high cld lay],High Cloud Cover daily min [high cld lay],Medium Cloud Cover daily max [mid cld lay],Medium Cloud Cover daily min [mid cld lay],Low Cloud Cover daily max [low cld lay],Low Cloud Cover daily min [low cld lay],Wind Speed daily max [10 m above gnd],Wind Speed daily min [10 m above gnd],Wind Speed daily max [80 m above gnd],Wind Speed daily min [80 m above gnd],Wind Speed daily max [900 mb],Wind Speed daily min [900 mb],Wind Gust daily max [sfc],Wind Gust daily min [sfc]
2008,8,15,0,0,27.25,55.54,1011.42,0.00,4.75,0.00,3.75,4.75,633.00,5739.61,2.82,317.12,5.61,307.25,9.06,310.95,8.37,31.47,22.49,74.00,42.00,1014.00,1008.00,60.00,0.00,0.00,0.00,60.00,0.00,60.00,0.00,5.16,1.27,8.27,2.43,13.32,4.52,12.97,6.04
2008,8,16,0,0,27.55,54.88,1009.05,0.00,15.29,0.00,0.00,15.29,483.55,5493.97,4.37,316.32,7.40,309.11,15.70,306.45,13.02,31.11,23.86,72.00,44.00,1011.70,1006.10,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,7.65,1.85,8.95,5.77,23.11,10.80,16.11,8.05
2008,8,17,0,0,27.56,52.92,1008.49,0.20,8.67,0.00,7.00,8.67,580.48,4781.97,3.73,279.95,6.39,316.07,15.06,312.23,11.87,31.21,24.21,66.00,40.00,1011.10,1005.60,76.00,0.00,0.00,0.00,76.00,0.00,76.00,0.00,7.87,1.04,9.21,3.32,24.02,7.61,16.78,4.92
2008,8,18,0,0,27.44,53.29,1009.99,0.00,27.62,0.00,19.42,17.17,438.44,4550.57,1.97,242.74,3.40,228.11,7.38,276.73,5.47,31.55,23.33,74.00,37.00,1013.50,1006.40,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,3.87,0.50,5.62,1.61,12.77,3.92,8.05,0.22
2008,8,19,0,0,27.64,51.54,1010.49,0.20,11.54,0.00,10.12,11.29,570.39,5341.78,1.17,130.59,2.07,114.67,3.29,163.12,3.22,31.41,23.71,67.00,39.00,1013.40,1006.90,77.00,0.00,0.00,0.00,77.00,0.00,77.00,0.00,2.06,0.38,3.74,0.44,5.76,0.94,5.37,0.89
2008,8,20,0,0,26.85,59.17,1010.14,0.50,13.03,16.46,11.38,9.00,517.66,4714.33,1.86,151.81,2.89,125.01,3.07,105.21,3.29,30.29,22.84,75.00,47.00,1013.70,1006.10,86.00,0.00,100.00,0.00,86.00,0.00,86.00,0.00,3.93,0.45,4.62,1.20,5.25,1.16,7.16,0.67
2008,8,21,0,0,26.55,61.96,1010.53,1.10,46.04,3.42,39.50,24.79,332.50,3312.58,1.62,196.57,2.79,180.52,3.55,133.95,4.05,29.18,24.31,73.00,52.00,1013.70,1007.00,100.00,0.00,82.00,0.00,100.00,0.00,100.00,0.00,3.50,0.38,4.80,0.31,6.97,1.20,6.93,0.89
2008,8,22,0,0,26.63,58.17,1011.15,0.10,34.54,0.00,33.17,9.25,497.21,5194.93,3.72,175.18,6.62,168.35,12.49,135.23,9.63,30.28,23.49,76.00,44.00,1014.90,1007.50,100.00,0.00,0.00,0.00,100.00,0.00,71.00,0.00,7.35,1.32,7.88,4.98,19.96,7.83,13.42,6.26
2008,8,23,0,0,25.78,54.25,1012.22,0.00,38.48,0.50,38.25,17.38,339.58,4679.62,4.34,153.52,6.68,147.47,14.82,124.19,10.43,29.17,23.35,63.00,44.00,1016.60,1008.10,100.00,0.00,12.00,0.00,100.00,0.00,100.00,0.00,7.37,1.91,8.43,4.72,29.55,5.27,16.11,6.04
2008,8,24,0,0,25.54,52.54,1011.50,0.00,48.86,3.21,19.08,30.38,206.83,3924.01,2.14,168.77,4.41,166.37,6.22,99.74,6.09,30.16,21.32,73.00,35.00,1015.30,1008.30,100.00,0.00,14.00,0.00,100.00,0.00,100.00,0.00,4.23,0.89,7.08,1.17,10.83,1.05,11.63,0.89
2008,8,25,0,0,27.55,41.83,1010.65,0.00,1.08,0.83,0.00,0.83,698.69,6452.50,1.91,163.80,4.25,146.57,3.31,118.63,5.31,32.70,21.24,63.00,28.00,1013.80,1006.00,10.00,0.00,10.00,0.00,0.00,0.00,10.00,0.00,3.93,0.57,8.89,0.62,4.84,0.72,11.18,1.57
2008,8,26,0,0,28.39,41.58,1009.36,0.00,1.25,0.00,0.00,1.25,692.90,6376.85,1.78,149.66,3.41,119.55,4.25,93.28,3.97,33.14,22.59,56.00,31.00,1012.40,1005.70,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,2.69,0.73,7.81,1.78,8.97,0.95,9.62,2.24
2008,8,27,0,0,28.41,50.33,1007.67,0.00,3.52,2.83,1.42,2.50,687.11,6302.09,4.50,319.69,7.13,334.14,13.89,316.46,10.27,32.38,23.76,67.00,38.00,1010.50,1003.70,11.40,0.00,38.00,0.00,10.00,0.00,10.00,0.00,6.33,2.33,9.70,5.26,21.99,7.95,14.32,6.04
2008,8,28,0,0,28.44,51.42,1007.16,0.80,13.07,1.88,11.33,12.50,662.58,6023.52,4.39,251.99,6.55,261.53,14.21,263.96,10.97,31.67,24.51,62.00,42.00,1009.30,1003.90,83.00,0.00,36.00,0.00,83.00,0.00,83.00,0.00,8.36,1.50,9.28,4.28,23.70,5.81,19.01,4.70
2008,8,29,0,0,25.71,71.21,1010.30,11.30,55.83,12.83,46.00,54.92,217.07,3277.87,3.41,131.48,5.62,151.15,10.84,162.72,8.12,27.95,22.81,84.00,58.00,1013.10,1007.80,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,6.40,0.92,7.99,3.30,23.55,2.99,12.08,3.80
2008,8,30,0,0,23.66,59.83,1012.22,0.00,21.17,0.00,0.46,21.17,409.33,4904.79,5.16,140.52,7.42,139.57,20.99,117.62,13.10,27.11,20.37,90.00,40.00,1015.90,1007.80,100.00,0.00,0.00,0.00,4.00,0.00,100.00,0.00,8.01,2.70,9.64,5.36,38.85,8.18,17.00,6.71
2008,8,31,0,0,25.28,48.54,1011.53,0.00,0.17,0.00,0.17,0.00,713.47,6593.12,2.83,140.68,4.83,133.77,9.27,111.27,7.76,29.82,19.92,66.00,37.00,1014.50,1007.30,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,6.13,0.73,8.09,1.55,18.26,1.50,17.45,1.34
2008,9,1,0,0,27.75,47.12,1009.42,0.00,4.96,0.00,4.96,0.00,688.45,6592.23,1.34,186.62,2.15,146.90,3.43,278.29,3.08,32.46,21.98,66.00,33.00,1013.00,1005.50,35.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2.35,0.21,5.15,0.82,6.99,1.21,5.14,0.67
2008,9,2,0,0,28.71,44.00,1007.39,0.00,1.42,0.00,0.46,1.38,703.51,6575.32,3.00,261.07,6.27,265.19,9.95,323.34,7.56,33.48,23.10,63.00,31.00,1010.30,1002.90,13.00,0.00,0.00,0.00,10.00,0.00,13.00,0.00,5.40,1.04,9.70,3.29,14.80,6.68,12.53,3.58
2008,9,3,0,0,28.60,48.00,1007.65,0.00,12.25,0.00,11.33,6.62,676.88,6376.85,4.66,296.39,7.28,324.84,15.84,312.11,11.03,31.82,25.40,59.00,39.00,1011.00,1003.30,100.00,0.00,0.00,0.00,100.00,0.00,26.00,0.00,7.48,1.68,9.69,5.76,27.10,9.21,16.33,6.71
2008,9,4,0,0,28.35,50.75,1008.35,0.00,43.25,17.33,40.50,2.50,604.43,6379.52,4.93,233.19,7.45,229.31,14.79,291.54,11.46,32.21,24.80,68.00,37.00,1011.00,1004.30,100.00,0.00,100.00,0.00,100.00,0.00,10.00,0.00,7.65,1.85,9.57,5.91,21.57,9.18,15.88,7.61
2008,9,5,0,0,26.05,68.50,1009.71,0.10,31.71,0.00,30.79,20.92,382.51,3813.65,3.01,152.94,5.26,150.50,8.03,166.83,8.24,30.07,23.11,84.00,52.00,1012.80,1006.00,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,5.91,1.51,7.39,1.07,14.93,2.24,13.65,3.58
2008,9,6,0,0,25.36,74.08,1011.33,4.80,71.29,5.67,63.79,69.00,184.46,2958.36,3.06,145.83,5.19,183.54,10.40,216.34,7.83,28.92,23.11,89.00,56.00,1014.40,1007.10,100.00,3.00,79.00,0.00,100.00,3.00,100.00,0.00,6.44,0.92,9.63,0.90,21.17,2.12,13.65,3.36
2008,9,7,0,0,18.84,88.46,1015.97,6.10,100.00,90.96,95.88,76.25,0.00,1169.46,5.70,136.89,7.02,138.74,21.90,107.89,9.67,23.15,17.13,93.00,84.00,1019.00,1013.50,100.00,100.00,100.00,32.00,100.00,1.00,100.00,2.00,7.98,1.97,10.48,3.87,28.91,15.32,14.76,4.92
2008,9,8,0,0,20.50,74.92,1014.72,0.00,74.53,60.92,71.92,1.00,32.04,2330.02,2.52,164.90,4.07,161.68,11.12,123.52,5.19,23.83,17.50,91.00,60.00,1018.20,1011.00,100.00,6.00,100.00,11.00,100.00,0.00,12.00,0.00,4.94,0.89,5.24,2.76,18.62,3.15,12.30,1.34
2008,9,9,0,0,26.64,57.88,1011.63,0.00,2.18,5.88,0.42,0.42,712.14,6709.71,1.07,251.32,2.73,232.34,2.54,216.20,3.51,32.12,19.71,82.00,39.00,1014.30,1007.80,15.30,0.00,51.00,0.00,10.00,0.00,10.00,0.00,1.85,0.19,5.70,0.47,6.29,0.26,7.38,0.89
2008,9,10,0,0,28.74,49.25,1010.29,0.00,1.67,0.00,1.25,1.67,695.73,6602.02,2.48,272.36,5.37,265.14,7.94,321.93,7.38,33.06,23.48,71.00,34.00,1012.80,1006.40,10.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,4.60,0.69,8.56,1.43,12.60,4.46,11.86,3.58
2008,9,11,0,0,27.66,57.25,1011.14,0.00,2.17,0.29,0.00,2.08,688.83,6397.32,4.14,334.94,6.67,328.88,11.61,311.67,9.65,30.56,24.87,79.00,49.00,1013.90,1008.20,10.00,0.00,3.00,0.00,0.00,0.00,10.00,0.00,8.34,1.75,10.24,3.39,19.72,4.70,14.32,4.92
2008,9,12,0,0,27.31,59.00,1010.90,0.10,6.11,4.54,5.21,5.29,640.30,5890.91,2.56,251.20,5.09,242.84,6.97,233.62,7.59,31.22,22.68,81.00,43.00,1013.00,1007.30,46.00,0.00,46.00,0.00,46.00,0.00,46.00,0.00,4.93,1.00,8.36,1.16,16.79,1.50,12.75,1.79
2008,9,13,0,0,25.18,70.42,1011.86,3.70,21.50,12.21,18.17,17.83,422.11,4423.30,4.31,140.07,6.96,137.28,10.16,117.42,9.88,27.39,23.03,84.00,58.00,1014.60,1007.90,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,7.82,2.38,10.29,4.86,14.78,5.78,15.43,6.26
2008,9,14,0,0,25.15,67.50,1012.76,0.00,3.12,0.00,0.00,3.12,675.94,6837.87,4.00,151.17,5.98,148.36,11.37,116.05,8.46,29.01,21.29,93.00,50.00,1015.60,1008.80,21.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,8.05,1.64,9.14,3.25,27.95,3.90,15.88,2.91
2008,9,15,0,0,26.82,56.83,1012.11,0.00,0.09,0.29,0.00,0.00,724.46,6868.13,3.40,138.68,5.77,132.70,8.23,112.34,7.58,30.77,22.01,78.00,43.00,1015.10,1007.80,1.20,0.00,4.00,0.00,0.00,0.00,0.00,0.00,6.52,1.55,7.27,3.39,15.10,4.39,12.75,4.25
2008,9,16,0,0,27.16,48.21,1013.01,0.50,35.71,0.17,35.71,11.33,633.98,6953.57,4.99,129.59,6.85,126.14,16.78,110.94,10.22,30.42,23.90,60.00,38.00,1016.80,1008.90,100.00,0.00,2.00,0.00,100.00,0.00,100.00,0.00,9.15,2.41,10.39,4.66,37.44,7.13,15.88,5.14
2008,9,17,0,0,27.00,44.88,1011.93,0.00,46.13,19.71,45.71,0.00,350.83,6747.09,3.29,132.47,5.11,126.42,10.58,105.26,8.06,30.56,23.42,59.00,35.00,1015.90,1007.30,100.00,0.00,82.00,0.00,100.00,0.00,0.00,0.00,7.46,0.72,8.25,0.95,26.92,1.10,17.22,0.89
2008,9,18,0,0,27.68,46.21,1009.41,0.00,5.20,3.62,4.58,0.00,664.46,6978.49,1.51,209.13,3.67,202.54,3.67,200.82,4.40,32.00,22.50,63.00,34.00,1013.00,1005.10,96.00,0.00,21.00,0.00,96.00,0.00,0.00,0.00,2.61,0.47,7.13,0.44,8.54,1.20,8.95,1.34
2008,9,19,0,0,26.76,59.42,1009.09,1.80,94.29,49.25,94.17,13.75,70.85,3984.53,4.76,312.95,7.30,307.52,14.87,298.10,11.18,28.91,25.43,69.00,50.00,1011.30,1006.40,100.00,3.00,100.00,0.00,100.00,0.00,93.00,0.00,7.65,2.01,9.82,5.01,20.65,10.14,14.32,8.28
2008,9,20,0,0,27.68,59.75,1010.09,2.70,85.58,53.46,85.58,25.29,194.04,4702.76,3.10,228.40,5.00,207.41,8.44,221.82,6.69,30.99,24.11,75.00,45.00,1012.70,1007.00,100.00,4.00,100.00,0.00,100.00,4.00,95.00,0.00,4.72,1.80,7.87,2.51,14.37,1.85,12.08,2.68
2008,9,21,0,0,20.45,75.29,1017.27,13.70,100.00,67.46,99.25,62.88,0.00,2327.35,7.41,140.28,9.90,142.33,29.32,121.07,12.53,26.53,16.98,92.00,59.00,1020.70,1013.30,100.00,100.00,100.00,0.00,100.00,82.00,100.00,0.00,11.40,2.13,16.20,5.08,42.82,15.84,20.80,4.25
2008,9,22,0,0,23.65,53.00,1014.96,0.00,34.50,3.67,34.38,0.08,558.55,6989.17,2.67,163.18,4.17,132.52,13.51,113.30,6.93,27.95,19.11,73.00,37.00,1017.80,1011.30,100.00,0.00,23.00,0.00,100.00,0.00,1.00,0.00,5.83,0.93,5.74,2.64,28.73,0.31,13.20,2.46
2008,9,23,0,0,25.86,52.58,1010.70,0.00,25.58,3.96,25.58,0.00,640.23,7067.49,1.32,104.17,2.05,145.97,3.37,87.33,2.96,29.93,21.85,68.00,42.00,1014.30,1006.20,100.00,0.00,17.00,0.00,100.00,0.00,0.00,0.00,1.93,0.83,3.06,0.80,5.06,1.96,4.03,0.89
2008,9,24,0,0,27.22,54.17,1008.98,0.30,8.17,0.00,7.33,8.17,605.17,6037.76,1.69,130.27,3.41,106.73,4.14,98.28,4.42,31.06,22.74,67.00,42.00,1012.10,1005.10,80.00,0.00,0.00,0.00,80.00,0.00,80.00,0.00,3.05,0.65,7.84,0.31,6.19,0.91,8.50,1.34
2008,9,25,0,0,27.09,58.96,1010.80,0.90,26.21,0.00,23.75,17.88,462.10,5362.25,2.15,163.44,4.31,172.32,3.71,146.07,4.46,30.32,24.16,70.00,47.00,1014.60,1006.80,100.00,0.00,0.00,0.00,100.00,0.00,85.00,0.00,4.66,0.98,7.62,1.05,5.42,0.92,10.51,1.57
2008,9,26,0,0,27.28,60.67,1010.15,0.40,11.47,4.33,9.33,9.71,575.32,6240.68,2.30,182.88,5.19,176.87,5.08,169.88,6.17,31.64,23.03,82.00,45.00,1013.20,1006.10,72.00,0.00,28.00,0.00,72.00,0.00,72.00,0.00,4.14,1.53,8.34,1.56,7.54,2.24,10.07,0.89
2008,9,27,0,0,25.12,76.92,1009.89,3.90,73.09,77.38,67.25,25.42,81.96,2289.08,4.00,307.97,6.73,303.91,12.94,293.26,11.11,26.22,24.02,92.00,67.00,1012.30,1007.60,100.00,5.70,100.00,19.00,100.00,0.00,100.00,0.00,5.07,2.88,8.09,5.86,16.40,7.66,15.21,8.05
2008,9,28,0,0,26.04,73.21,1009.18,3.30,58.67,77.17,56.12,16.67,232.29,3498.59,3.29,327.71,5.36,319.70,12.02,306.30,9.92,28.69,22.65,90.00,59.00,1012.20,1006.30,100.00,14.00,100.00,0.00,100.00,5.00,94.00,0.00,5.27,1.29,7.26,2.97,19.01,5.11,14.54,4.92
2008,9,29,0,0,26.79,66.58,1010.15,0.60,28.68,80.62,10.46,5.67,501.16,5444.13,3.17,318.21,5.82,306.00,9.36,308.23,9.19,29.76,23.15,83.00,53.00,1013.40,1007.40,86.00,0.00,100.00,0.00,86.00,0.00,86.00,0.00,6.48,1.27,7.56,3.31,16.58,4.67,12.75,4.47
2008,9,30,0,0,27.26,64.29,1011.27,0.30,56.14,33.29,49.71,7.46,383.12,5269.69,2.65,160.60,4.89,159.71,5.64,190.71,6.23,30.94,23.58,81.00,49.00,1014.10,1007.50,100.00,0.00,100.00,0.00,100.00,0.00,71.00,0.00,4.92,1.09,7.11,1.30,9.35,1.85,8.72,2.91
2008,10,1,0,0,28.16,60.71,1009.22,0.60,31.79,38.17,23.38,7.67,599.85,6296.75,3.92,322.24,5.92,321.82,9.81,321.11,8.58,32.58,24.09,79.00,45.00,1012.20,1005.30,100.00,0.00,100.00,0.00,100.00,0.00,86.00,0.00,6.33,2.42,8.07,3.46,18.67,4.22,11.63,5.14
2008,10,2,0,0,27.70,60.46,1008.57,0.50,53.71,66.62,51.67,4.79,387.10,5653.28,4.91,261.47,7.11,288.32,16.52,311.50,11.75,30.64,24.91,79.00,50.00,1010.80,1005.90,100.00,0.00,100.00,0.00,100.00,0.00,85.00,0.00,9.65,1.75,11.53,3.55,25.98,8.03,17.00,6.49
2008,10,3,0,0,27.68,59.21,1007.39,2.30,51.98,73.38,45.38,14.79,293.89,4336.08,4.23,328.42,7.43,322.81,16.51,314.29,12.96,30.52,25.01,71.00,49.00,1009.90,1002.80,100.00,0.90,100.00,3.00,100.00,0.00,96.00,0.00,7.57,1.68,9.59,5.61,29.89,11.06,17.22,9.62
2008,10,4,0,0,27.50,59.75,1007.89,3.20,44.00,20.00,24.92,42.21,263.51,4458.90,4.13,245.26,7.16,257.30,16.81,319.14,11.92,30.32,25.34,67.00,50.00,1010.20,1003.70,100.00,1.20,90.00,0.00,90.00,0.00,100.00,0.00,7.92,1.44,9.81,4.55,22.90,10.51,15.88,5.37
2008,10,5,0,0,23.56,81.17,1011.08,26.80,73.68,2.12,70.83,73.67,75.92,1230.87,3.21,195.80,5.06,219.40,12.71,229.21,7.28,27.25,17.31,97.00,66.00,1016.20,1009.10,100.00,0.00,24.00,0.00,100.00,0.00,100.00,0.00,8.41,0.33,11.76,1.66,31.45,1.85,17.67,2.01
2008,10,6,0,0,19.35,89.38,1015.15,12.50,100.00,52.00,100.00,81.04,0.00,2034.54,5.01,147.64,6.28,149.71,25.98,118.23,9.95,21.97,16.79,95.00,81.00,1017.50,1011.80,100.00,100.00,100.00,0.00,100.00,100.00,100.00,0.00,5.76,3.51,7.41,5.63,33.00,18.11,15.21,5.82
2008,10,7,0,0,23.42,73.75,1015.80,0.00,59.58,13.54,49.00,36.54,201.13,5783.22,5.96,139.37,7.71,137.99,24.27,122.87,10.45,27.33,19.45,92.00,59.00,1018.60,1011.50,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,7.38,4.04,8.70,6.72,37.44,11.90,17.00,6.26
2008,10,8,0,0,25.65,58.92,1014.80,0.00,29.38,1.92,25.08,23.21,578.29,7199.21,6.08,139.11,8.75,135.38,24.27,123.41,15.26,29.28,22.43,76.00,46.00,1017.90,1010.40,100.00,0.00,11.00,0.00,100.00,0.00,100.00,0.00,10.34,2.79,12.67,6.58,40.75,12.33,21.70,9.40
2008,10,9,0,0,26.10,54.12,1011.39,0.00,2.62,1.00,2.46,0.00,732.03,7370.98,3.95,139.92,6.20,132.59,16.15,115.00,10.22,30.19,21.74,70.00,41.00,1015.10,1006.70,16.00,0.00,6.00,0.00,16.00,0.00,0.00,0.00,7.34,1.72,8.03,3.39,32.62,5.42,15.66,4.25
2008,10,10,0,0,27.41,53.83,1008.10,0.00,2.23,3.25,0.83,1.25,717.44,7000.74,2.00,208.61,4.52,138.51,5.08,249.32,5.18,31.65,22.38,68.00,41.00,1011.40,1003.80,10.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,3.95,0.23,8.54,0.34,9.28,1.66,10.29,1.79
2008,10,11,0,0,28.37,54.42,1006.97,0.00,4.30,2.54,0.83,3.75,709.65,7118.22,3.55,222.56,5.89,222.37,10.58,254.96,9.32,32.09,24.36,69.00,42.00,1010.30,1002.20,10.00,0.00,18.00,0.00,10.00,0.00,10.00,0.00,5.72,2.55,8.08,2.22,17.69,3.95,15.43,3.36
2008,10,12,0,0,28.49,56.67,1008.23,0.50,26.42,12.50,22.58,15.62,604.35,7132.46,2.35,267.86,4.01,263.10,6.56,327.81,6.57,31.74,25.51,69.00,46.00,1011.40,1005.00,100.00,0.00,92.00,0.00,100.00,0.00,76.00,0.00,3.60,0.98,6.68,0.60,11.51,1.10,11.86,1.57
2008,10,13,0,0,27.38,63.42,1008.99,0.00,36.15,6.92,33.00,3.71,607.90,5809.03,2.75,231.25,4.88,229.34,6.41,225.96,7.34,29.95,25.07,77.00,55.00,1011.10,1005.90,100.00,0.90,24.00,0.00,100.00,0.00,11.00,0.00,4.64,1.39,7.05,1.33,11.13,2.18,13.20,3.13
2008,10,14,0,0,27.31,61.33,1009.09,0.40,29.94,1.21,29.88,10.00,570.82,5926.51,2.41,172.35,4.75,157.37,5.89,186.22,6.53,30.95,24.04,80.00,47.00,1011.50,1006.10,100.00,0.00,8.00,0.00,100.00,0.00,75.00,0.00,4.25,0.42,7.53,0.20,8.39,3.92,9.62,2.68
2008,10,15,0,0,25.78,71.46,1010.99,4.80,24.15,17.21,23.58,17.38,407.80,4024.58,2.44,274.03,5.03,266.38,5.53,265.72,6.59,28.70,23.00,84.00,60.00,1012.90,1008.50,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,4.81,1.51,8.06,2.55,11.46,1.55,11.41,2.68
2008,10,16,0,0,27.78,63.62,1011.42,0.10,47.25,0.00,47.25,6.46,555.54,6857.45,2.35,174.09,4.43,171.66,3.07,105.05,7.01,32.81,23.03,85.00,42.00,1014.50,1008.10,100.00,0.00,0.00,0.00,100.00,0.00,63.00,0.00,2.88,0.84,6.83,0.95,4.89,0.36,10.29,2.46
2008,10,17,0,0,28.24,61.04,1010.47,0.10,16.46,6.38,14.83,5.08,667.03,6729.29,3.31,255.91,5.59,267.74,7.54,316.53,7.32,32.31,24.19,82.00,43.00,1012.90,1007.00,92.00,0.00,34.00,0.00,92.00,0.00,68.00,0.00,5.62,1.68,7.95,2.08,12.43,3.44,10.74,3.36
2008,10,18,0,0,23.61,87.17,1012.05,16.70,81.69,74.88,81.25,42.12,6.86,798.33,2.42,194.33,4.21,197.05,9.84,259.41,6.33,25.65,21.05,96.00,70.00,1014.90,1009.70,100.00,0.60,100.00,2.00,100.00,0.00,100.00,0.00,4.38,0.38,7.60,0.64,19.88,3.38,11.86,3.13
2008,10,19,0,0,20.72,93.33,1013.54,3.20,100.00,72.00,71.75,76.38,0.00,1230.87,3.35,143.54,4.38,147.54,10.02,112.08,7.08,21.40,19.87,96.00,92.00,1015.50,1010.80,100.00,100.00,100.00,2.00,100.00,1.00,100.00,16.00,4.82,1.34,5.58,3.13,18.30,4.07,10.29,2.24
2008,10,20,0,0,24.15,75.67,1011.84,0.00,32.88,0.46,22.08,13.88,538.10,7155.60,1.61,227.09,3.24,227.51,4.72,210.29,4.91,28.63,19.06,96.00,58.00,1015.20,1007.10,100.00,0.00,3.00,0.00,100.00,0.00,100.00,0.00,2.57,0.38,7.07,0.65,9.45,0.95,8.50,2.24
2008,10,21,0,0,26.21,69.62,1009.49,0.40,31.33,0.00,28.50,11.83,529.84,5534.91,3.52,319.51,5.84,329.81,10.30,315.22,9.46,29.43,23.09,85.00,56.00,1012.00,1005.20,100.00,0.00,0.00,0.00,100.00,0.00,76.00,0.00,5.61,1.80,7.26,2.66,12.60,6.42,11.86,6.71
2008,10,22,0,0,26.59,68.42,1009.30,2.10,45.85,11.38,44.17,20.17,439.94,5866.88,4.38,238.06,6.45,236.08,12.51,268.17,10.97,29.35,23.46,84.00,56.00,1011.40,1005.80,100.00,0.00,47.00,0.00,100.00,0.00,92.00,0.00,6.20,2.33,8.21,4.85,21.03,7.71,13.87,5.59
2008,10,23,0,0,24.80,81.50,1010.94,8.70,94.54,4.08,89.92,53.67,56.81,2705.60,2.47,244.41,4.01,271.32,11.33,307.47,7.90,25.84,23.59,94.00,70.00,1013.20,1008.30,100.00,78.00,29.00,0.00,100.00,0.00,100.00,0.00,3.49,1.40,6.45,1.55,14.92,6.48,12.08,5.82
2008,10,24,0,0,26.24,72.42,1010.47,0.10,37.67,7.00,34.75,19.50,532.39,6368.84,2.81,145.80,4.88,234.79,7.79,220.68,7.23,29.70,22.49,95.00,56.00,1013.10,1007.30,100.00,0.00,38.00,0.00,100.00,0.00,100.00,0.00,5.72,1.09,7.02,2.53,13.57,4.00,9.62,4.25
2008,10,25,0,0,26.59,70.88,1009.48,0.30,53.10,34.92,43.25,17.42,396.54,6177.49,2.51,136.72,4.72,174.42,5.91,176.02,6.47,30.47,23.29,91.00,55.00,1011.80,1006.30,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,6.20,1.23,6.80,1.75,17.32,2.00,11.63,2.01
2008,10,26,0,0,24.67,85.00,1010.50,8.20,94.79,73.92,94.79,51.88,15.40,2341.59,1.52,175.97,3.42,183.43,6.54,273.23,4.91,26.52,23.09,97.00,73.00,1013.00,1007.70,100.00,17.00,100.00,0.00,100.00,17.00,100.00,0.00,2.50,0.50,5.77,0.54,10.13,3.61,8.50,0.89
2008,10,27,0,0,23.87,91.08,1011.17,6.50,85.62,33.38,69.79,56.17,8.92,1648.28,1.31,218.37,2.88,192.24,6.39,166.40,4.65,25.11,22.18,97.00,84.00,1013.20,1009.00,100.00,12.00,100.00,0.00,100.00,0.00,100.00,0.00,1.74,0.38,5.94,0.94,11.98,2.45,9.17,1.34
2008,10,28,0,0,25.05,83.00,1009.74,0.30,77.11,56.42,74.50,27.67,262.51,3614.29,2.18,156.35,3.53,155.10,4.98,176.29,5.40,28.56,22.37,99.00,67.00,1012.70,1006.30,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,5.05,0.36,6.18,0.25,12.44,1.67,10.07,2.01
2008,10,29,0,0,24.78,83.42,1009.59,5.40,94.38,27.88,94.38,34.46,59.36,2822.19,3.26,333.20,4.91,301.99,16.21,298.18,8.87,26.13,23.70,90.00,78.00,1011.40,1007.60,100.00,76.00,100.00,0.00,100.00,76.00,100.00,0.00,4.53,1.39,7.23,2.95,25.36,11.46,13.42,4.47
2008,10,30,0,0,24.84,82.17,1010.35,2.90,88.21,36.33,88.21,24.33,145.24,2865.80,2.85,325.67,4.99,320.05,14.71,293.29,8.89,27.31,22.33,96.00,73.00,1012.20,1007.90,100.00,25.00,100.00,0.00,100.00,25.00,93.00,0.00,5.26,1.40,6.61,3.67,18.39,8.16,11.18,6.26
